"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","EU27_21","EU (without UK)",4431.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","EU27_UK_21","EU (with UK until 2019)",6639.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","EUEEA30_21","EU/EEA (without UK)",4517.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","EUEEAUK_21","EU/EEA (with UK until 2019)",6725.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","FI","Finland",86.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","FR","France",822.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","HR","Croatia",12.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","HU","Hungary",65.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","IE","Ireland",88.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","IS","Iceland",1.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","IT","Italy",26.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","LT","Lithuania",24.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","LU","Luxembourg",3.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","LV","Latvia",12.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","MT","Malta",1.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","NL","Netherlands",444.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","NO","Norway",85.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","PL","Poland",18.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","PT","Portugal",33.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","RO","Romania",168.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","SE","Sweden",311.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","SI","Slovenia",34.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","SK","Slovakia",191.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","UK","United Kingdom",2208.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","AT","Austria",62.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","BE","Belgium",353.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","BG","Bulgaria",291.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","CY","Cyprus",1.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","CZ","Czechia",68.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","DE","Germany",419.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","DK","Denmark",212.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","EE","Estonia",17.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","EL","Greece",72.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","ES","Spain",180.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","EU27_21","EU (without UK)",3693.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","EU27_UK_21","EU (with UK until 2019)",5549.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","EUEEA30_21","EU/EEA (without UK)",3776.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",5632.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","FI","Finland",59.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","FR","France",828.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","HR","Croatia",6.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","HU","Hungary",23.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","IE","Ireland",84.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","IS","Iceland",0.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","IT","Italy",20.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","LT","Lithuania",13.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","LU","Luxembourg",1.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","LV","Latvia",3.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","MT","Malta",2.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","NL","Netherlands",428.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","NO","Norway",83.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","PL","Poland",15.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","PT","Portugal",13.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","RO","Romania",129.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","SE","Sweden",232.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","SI","Slovenia",17.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","SK","Slovakia",145.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2016","UK","United Kingdom",1856.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","AT","Austria",54.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","BE","Belgium",353.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","BG","Bulgaria",308.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","CY","Cyprus",0.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","CZ","Czechia",166.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","DE","Germany",438.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","DK","Denmark",137.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","EE","Estonia",16.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","EL","Greece",81.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","ES","Spain",325.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","EU27_21","EU (without UK)",4177.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","EU27_UK_21","EU (with UK until 2019)",6217.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","EUEEA30_21","EU/EEA (without UK)",4298.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",6338.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","FI","Finland",85.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","FR","France",997.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","HR","Croatia",1.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","HU","Hungary",18.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","IE","Ireland",97.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","IS","Iceland",6.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","IT","Italy",17.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","LT","Lithuania",9.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","LU","Luxembourg",9.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","LV","Latvia",3.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","MT","Malta",2.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","NL","Netherlands",410.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","NO","Norway",115.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","PL","Poland",31.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","PT","Portugal",12.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","RO","Romania",122.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","SE","Sweden",213.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","SI","Slovenia",16.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","SK","Slovakia",257.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2017","UK","United Kingdom",2040.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","AT","Austria",69.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","BE","Belgium",427.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","BG","Bulgaria",235.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","CY","Cyprus",4.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","CZ","Czechia",142.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","DE","Germany",655.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","DK","Denmark",146.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","EE","Estonia",17.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","EL","Greece",78.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","ES","Spain",455.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","EU27_21","EU (without UK)",4923.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","EU27_UK_21","EU (with UK until 2019)",7540.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","EUEEA30_21","EU/EEA (without UK)",5029.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","EUEEAUK_21","EU/EEA (with UK until 2019)",7646.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","FI","Finland",111.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","FR","France",1132.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","HR","Croatia",29.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","HU","Hungary",13.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","IE","Ireland",101.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","IS","Iceland",4.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","IT","Italy",32.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","LT","Lithuania",21.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","LU","Luxembourg",11.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","LV","Latvia",17.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","MT","Malta",4.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","NL","Netherlands",484.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","NO","Norway",102.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","PL","Poland",89.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","PT","Portugal",24.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","RO","Romania",147.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","SE","Sweden",259.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","SI","Slovenia",26.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","SK","Slovakia",195.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2018","UK","United Kingdom",2617.000000000,""
